Data da Geração: 01/12/2025;;;;;;;;;;;;;;;;;;;;;;;
Código do Contrato: 976;;;;;;;;;;;;;;;;;;;;;;;
Nome do Contrato:;;;;;;;;;;;;;;;;;;;;;;;
Cliente: CENTAURO ENGENHARIA E INFORMATICA LTDA - EPP;;;;;;;;;;;;;;;;;;;;;;;
Código da Fatura: 394429;;;;;;;;;;;;;;;;;;;;;;;
Mês de referência: nov./2025;;;;;;;;;;;;;;;;;;;;;;;
Período apurado: 01/11/2025 à 30/11/2025;;;;;;;;;;;;;;;;;;;;;;;
Vencimento: 05/12/2025;;;;;;;;;;;;;;;;;;;;;;;
Status da fatura: A Pagar;;;;;;;;;;;;;;;;;;;;;;;
Código;Data da Transação;Hora da Transação;Data do Processamento;Tipo de Transação;Data da ativação;Quantidade de requisições;Placa;Tipo de Veículo;Marca do Veículo;Modelo do Veículo;TAG;Tipo de Tag;Apelido;Hierarquia;Categoria Cadastrada;Categoria cobrada;Estabelecimento;Endereço;Valor da Transação(R$);Valor utilizado de vale-pedágio(R$);Valor cobrado(R$);Valor Pago;MDF-e
5d5b534e-e8ee-4c1a-99ee-7c8bec613b22;13/11/2025;20:12:53;13/11/2025 20:13:02;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
adc661ec-346a-42ce-9d0e-770d5abd059c;13/11/2025;13:49:19;14/11/2025 00:02:22;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-4,56;0,00;-4,56;;Não
f0ffbb3a-5200-43e5-a719-ed5e5c560aa8;14/11/2025;08:40:39;14/11/2025 08:40:48;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
10394ac2-3404-4aab-960d-5f4dfcd717f3;14/11/2025;09:11:46;14/11/2025 09:12:12;Pedágio;;;LLV7582;Passeio;FIAT;STRADA;"6790100005920235	";Tag;STRADA;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-12,74;0,00;-12,74;;Não
e303efb4-3911-40ca-9f64-20f7fb161828;14/11/2025;09:43:25;14/11/2025 09:43:44;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;LAMSA;Avenida Governador Carlos Lacerda, KM 004+000, Rio de Janeiro - RJ;-3,80;0,00;-3,80;;Não
c707cd4c-e057-46ef-a558-728a9e1c316c;14/11/2025;09:48:25;14/11/2025 10:17:47;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;ViaLagos;RJ-124, KM 021+500, Rio Bonito - RJ;-18,40;0,00;-18,40;;Não
74df88b6-ba98-4632-89fe-3207be2b56ab;14/11/2025;11:41:13;14/11/2025 11:42:54;Pedágio;;;PVP5398;Passeio;CHEVROLET;CHEVROLET MONTANA LS;"6790100000137058	";Tag;CHEVROLET MONTANA LS;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
0e05aaf5-6e1b-4600-bb0c-c325fecf7093;14/11/2025;12:20:47;14/11/2025 12:21:18;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-15,58;0,00;-15,58;;Não
bfd48b4f-0fdb-4b2f-b8ae-0af6aab5fc8a;14/11/2025;12:21:36;14/11/2025 12:22:17;Pedágio;;;PVP5398;Passeio;CHEVROLET;CHEVROLET MONTANA LS;"6790100000137058	";Tag;CHEVROLET MONTANA LS;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
12c748b7-dfe9-40d6-8052-b1980c71c674;14/11/2025;13:10:14;14/11/2025 13:11:00;Pedágio;;;PVP5398;Passeio;CHEVROLET;CHEVROLET MONTANA LS;"6790100000137058	";Tag;CHEVROLET MONTANA LS;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 123+000, Campos dos Goytacazes - RJ;-7,50;0,00;-7,50;;Não
31091b0e-ef99-46bc-9572-a1d653fc22b3;14/11/2025;13:41:33;14/11/2025 13:41:54;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;LAMSA;Avenida Governador Carlos Lacerda, KM 004+000, Rio de Janeiro - RJ;-3,80;0,00;-3,80;;Não
079b140c-0101-4dfd-b65d-d3bbf4c0aecf;14/11/2025;15:15:14;14/11/2025 15:16:27;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
364412b9-a9ce-4703-983a-f1b1405323a3;14/11/2025;15:43:01;14/11/2025 15:43:57;Pedágio;;;PVP5398;Passeio;CHEVROLET;CHEVROLET MONTANA LS;"6790100000137058	";Tag;CHEVROLET MONTANA LS;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 040+000, Campos dos Goytacazes - RJ;-7,50;0,00;-7,50;;Não
abba4f8d-3626-4760-a955-63c307697add;14/11/2025;14:33:20;14/11/2025 15:46:41;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;ViaLagos;RJ-124, KM 021+500, Rio Bonito - RJ;-30,60;0,00;-30,60;;Não
32bd97de-373f-4fc8-a135-57928e29ff3b;14/11/2025;16:19:46;14/11/2025 16:19:56;Pedágio;;;PVP5398;Passeio;CHEVROLET;CHEVROLET MONTANA LS;"6790100000137058	";Tag;CHEVROLET MONTANA LS;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 452+000, Mimoso do Sul - ES;-1,90;0,00;-1,90;;Não
6a7e3def-b2f7-4880-8e44-3f679d48fdf0;14/11/2025;17:04:26;14/11/2025 17:04:30;Pedágio;;;PVP5398;Passeio;CHEVROLET;CHEVROLET MONTANA LS;"6790100000137058	";Tag;CHEVROLET MONTANA LS;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 398+900, Itapemirim - ES;-3,42;0,00;-3,42;;Não
98a1ecaa-a5cc-4634-8fbe-b6fa87399865;14/11/2025;17:07:16;14/11/2025 17:08:04;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-14,57;0,00;-14,57;;Não
d89c539f-ab9d-410c-8672-fc9b1e66e9ff;14/11/2025;18:05:33;14/11/2025 18:05:44;Pedágio;;;PVP5398;Passeio;CHEVROLET;CHEVROLET MONTANA LS;"6790100000137058	";Tag;CHEVROLET MONTANA LS;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 320+800, Guarapari - ES;-4,09;0,00;-4,09;;Não
db87f797-31cc-4d72-bf3b-66fb0890163c;14/11/2025;18:54:36;14/11/2025 18:55:08;Pedágio;;;LLV7582;Passeio;FIAT;STRADA;"6790100005920235	";Tag;STRADA;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-12,74;0,00;-12,74;;Não
7a58883e-110a-4b26-9e53-5e3963368580;14/11/2025;22:12:26;14/11/2025 22:14:43;Pedágio;;;RMS4F05;Passeio;TOYOTA;/TOYOTA HILUX CDLOWM;"6790100000196997	";Tag;HILUX;;2 eixos rodagem simples;2 eixos rodagem simples;Nova 381;BR-381, KM 345+270, João Monlevade - MG;-11,61;0,00;-11,61;;Não
d181b524-8309-4647-a31b-341046cb1273;15/11/2025;08:26:52;15/11/2025 08:28:05;Pedágio;;;LLV7582;Passeio;FIAT;STRADA;"6790100005920235	";Tag;STRADA;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,95;0,00;-19,95;;Não
8832f490-158f-44eb-a121-da5aea9c7431;15/11/2025;09:17:33;15/11/2025 09:19:09;Pedágio;;;LLV7582;Passeio;FIAT;STRADA;"6790100005920235	";Tag;STRADA;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 045+500, Petrópolis - RJ;-19,95;0,00;-19,95;;Não
3dd3e3dc-8f76-433b-868f-b05ee75914cd;15/11/2025;11:17:37;15/11/2025 11:17:49;Pedágio;;;KZP9I09;Passeio;CHEVROLET;s10;"6790100001694933	";Tag;s10;;2 eixos rodagem simples;3 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 241+700, Serra - ES;-5,99;0,00;-5,99;;Não
37eb32ca-4ccc-4f85-a8a0-2b0f869a6f74;16/11/2025;13:26:47;16/11/2025 13:28:44;Pedágio;;;RMS4F05;Passeio;TOYOTA;/TOYOTA HILUX CDLOWM;"6790100000196997	";Tag;HILUX;;2 eixos rodagem simples;2 eixos rodagem simples;Nova 381;BR-381, KM 345+270, João Monlevade - MG;-11,61;0,00;-11,61;;Não
da73befe-ed37-4bbe-881b-f2a7bb66ec7e;17/11/2025;09:54:51;17/11/2025 09:55:28;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,95;0,00;-19,95;;Não
d9ada9ed-6471-426d-9d52-80dc6bf9cb5e;17/11/2025;10:40:19;17/11/2025 10:41:03;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-14,57;0,00;-14,57;;Não
3627e285-aa97-4a20-9400-021495e85057;17/11/2025;10:46:37;17/11/2025 10:47:30;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 118+200, Magé - RJ;-17,04;0,00;-17,04;;Não
bf353472-f890-4b7a-9d95-baf16bde703c;17/11/2025;15:41:26;17/11/2025 15:41:45;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,95;0,00;-19,95;;Não
a93488b7-0816-40c6-a46c-90a7cef00c9b;17/11/2025;15:44:40;17/11/2025 15:45:14;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 118+200, Magé - RJ;-17,04;0,00;-17,04;;Não
5817b63c-83bf-42c0-bdfa-349ad27c9320;17/11/2025;16:20:42;17/11/2025 16:21:07;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-15,58;0,00;-15,58;;Não
904850f7-8068-48c4-93dd-9c162091330f;17/11/2025;17:04:23;17/11/2025 17:04:35;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
feb2a286-5937-4818-b7ff-992e449d342e;18/11/2025;07:25:37;18/11/2025 07:37:13;Pedágio;;;RTG4I96;Passeio;FIAT;STRADA FREEDOM;"6790100005918593	";Tag;STRADA FREEDOM;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-3,70;0,00;-3,70;;Não
d786dfed-8c7d-4a7c-8983-5095a0b6d558;18/11/2025;07:37:25;18/11/2025 07:37:40;Pedágio;;;GCK9D18;Passeio;FIAT;PALIO WEEKEND;"6790100008630617	";Tag;FIAT PALIO WEEKEND;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 320+800, Guarapari - ES;-3,96;0,00;-3,96;;Não
cd17e74e-1eaa-4a37-bf22-8a1715d3e385;18/11/2025;08:07:49;18/11/2025 08:08:19;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-12,74;0,00;-12,74;;Não
63f0674c-7712-415a-a81b-08763dda31df;18/11/2025;08:51:42;18/11/2025 08:52:04;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-493, KM 112+700, Itaguaí - RJ;-9,98;0,00;-9,98;;Não
fb44e57d-83ee-4d15-b3a4-992a9cb8b4fc;18/11/2025;09:05:12;18/11/2025 09:05:37;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-13,62;0,00;-13,62;;Não
8df5a875-eac9-4202-a324-e1da745cd22a;18/11/2025;09:27:07;18/11/2025 09:27:22;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
033e0361-4d71-4723-a5e9-8fff7930f313;18/11/2025;09:38:31;18/11/2025 09:38:38;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
29219399-e65a-48d4-be27-fd15f4414e02;18/11/2025;10:39:28;18/11/2025 10:40:16;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
aa4feb2d-0d81-4476-8a67-05531db87d4e;18/11/2025;10:39:20;18/11/2025 11:15:17;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;ViaLagos;RJ-124, KM 021+500, Rio Bonito - RJ;-18,40;0,00;-18,40;;Não
250c24a0-b52f-4f10-bc93-e825dde24394;18/11/2025;11:18:19;18/11/2025 11:18:51;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
19fe1d9e-720e-45e9-94c3-feeea9526f82;18/11/2025;13:43:43;18/11/2025 13:43:57;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 208+500, Seropédica - RJ;-15,58;0,00;-15,58;;Não
f8e35a16-c858-44bf-9abc-9fc2c69bf427;18/11/2025;13:53:27;18/11/2025 13:53:51;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-493, KM 112+700, Itaguaí - RJ;-9,98;0,00;-9,98;;Não
5c1ab41e-3b76-4b79-8521-b7959bd03a7c;18/11/2025;14:25:31;18/11/2025 14:26:19;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 123+000, Campos dos Goytacazes - RJ;-7,50;0,00;-7,50;;Não
9747c885-e1e4-4349-9829-89eeb0a41039;18/11/2025;15:23:56;18/11/2025 15:24:18;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
3e5e9345-301f-4ce9-ab21-3dac579d6fe1;18/11/2025;13:51:20;18/11/2025 15:27:02;Pedágio;;;RTG4I96;Passeio;FIAT;STRADA FREEDOM;"6790100005918593	";Tag;STRADA FREEDOM;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-3,70;0,00;-3,70;;Não
9a4ea6d8-8374-4b9a-8194-064a2c0d049b;18/11/2025;16:14:04;18/11/2025 16:14:13;Pedágio;;;KQW4792;Passeio;FIAT;PALIO;"6790200000365350	";Tag;PALIO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-493, KM 112+700, Itaguaí - RJ;-9,98;0,00;-9,98;;Não
b8d87324-f7ad-406d-b97b-420288b3c075;18/11/2025;16:55:15;18/11/2025 16:55:42;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-13,62;0,00;-13,62;;Não
0c181591-e4b7-4b22-b73d-b6be8bbe5e30;18/11/2025;14:27:15;18/11/2025 16:59:14;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;ViaLagos;RJ-124, KM 021+500, Rio Bonito - RJ;-18,40;0,00;-18,40;;Não
531b0635-a9d6-483a-ad80-dc6ad71c72c7;18/11/2025;17:14:29;18/11/2025 17:14:54;Pedágio;;;GCK9D18;Passeio;FIAT;PALIO WEEKEND;"6790100008630617	";Tag;FIAT PALIO WEEKEND;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 320+800, Guarapari - ES;-3,96;0,00;-3,96;;Não
f78db658-f367-4cc1-b07d-95f770371a93;18/11/2025;17:05:29;18/11/2025 18:17:59;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;ViaRio;Corredor Presidente Tancredo Neves, KM 004+500, Rio de Janeiro - RJ;-8,95;0,00;-8,95;;Não
24749d61-d798-44ed-ad0c-30aeca0ff6db;18/11/2025;18:56:05;18/11/2025 18:56:13;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
2ebd90d5-d601-4ab3-9caa-4092384d0d25;19/11/2025;06:54:49;19/11/2025 08:18:23;Pedágio;;;RTG4I96;Passeio;FIAT;STRADA FREEDOM;"6790100005918593	";Tag;STRADA FREEDOM;;2 eixos rodagem simples;2 eixos rodagem simples;ViaRio;Corredor Presidente Tancredo Neves, KM 004+500, Rio de Janeiro - RJ;-8,95;0,00;-8,95;;Não
b6a3f15c-b214-4da5-8658-4f0cda0c58b1;19/11/2025;09:38:00;19/11/2025 09:39:09;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,95;0,00;-19,95;;Não
1e00981d-661f-43ff-8477-c1014e1734ca;19/11/2025;09:49:58;19/11/2025 09:50:08;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
b6d7c27e-908d-4d02-885b-b7cc2c6208f2;19/11/2025;10:29:25;19/11/2025 10:30:06;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 045+500, Petrópolis - RJ;-19,95;0,00;-19,95;;Não
40d7a258-f728-4d7a-8139-a832585cc375;19/11/2025;10:40:32;19/11/2025 10:41:49;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
2606890e-5508-4b3a-b8a7-ae4b4804adb1;19/11/2025;11:16:03;19/11/2025 11:16:17;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;LAMSA;Avenida Governador Carlos Lacerda, KM 004+000, Rio de Janeiro - RJ;-3,80;0,00;-3,80;;Não
f0941c74-d5b5-4513-a5c6-c914510555fa;19/11/2025;11:27:19;19/11/2025 11:28:23;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
603ad79d-90fb-4fc6-ab83-6175eab06b8c;18/11/2025;08:17:13;19/11/2025 11:47:59;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;ViaRio;Corredor Presidente Tancredo Neves, KM 004+500, Rio de Janeiro - RJ;-8,95;0,00;-8,95;;Não
13b0aced-d7d3-48a7-83e8-75b7a7c6af05;19/11/2025;13:41:42;19/11/2025 13:42:00;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
86d3453f-a8bf-474d-b936-389bf640a6ab;19/11/2025;13:50:43;19/11/2025 13:51:19;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 045+500, Petrópolis - RJ;-19,95;0,00;-19,95;;Não
d538fc1f-1f8a-432b-9475-46ef5fafabf9;19/11/2025;14:35:37;19/11/2025 14:36:26;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,95;0,00;-19,95;;Não
0a581f09-caaa-412c-a2c4-5e4853d37b24;19/11/2025;15:53:49;19/11/2025 15:55:03;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 123+000, Campos dos Goytacazes - RJ;-7,50;0,00;-7,50;;Não
f37a41f2-15e8-4942-9844-fae903ffbf5f;19/11/2025;16:02:31;19/11/2025 16:03:13;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
9fe5edc1-d710-408f-b36c-9b881a9c18ce;19/11/2025;16:31:37;19/11/2025 16:31:54;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;LAMSA;Avenida Governador Carlos Lacerda, KM 004+000, Rio de Janeiro - RJ;-3,80;0,00;-3,80;;Não
855304d1-6bac-411f-842a-8a270f9e6fe7;19/11/2025;16:43:27;19/11/2025 16:43:59;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
473bc761-7913-40b6-ade3-0e402ecc46b8;19/11/2025;16:49:41;19/11/2025 16:50:47;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
e7872dd7-371d-47fa-bc65-cc6b01e3eced;19/11/2025;17:28:27;19/11/2025 17:30:06;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
96a53311-7f14-4468-a46f-8413cf56f971;19/11/2025;18:05:10;19/11/2025 18:06:30;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
