13504d98-312b-4e17-b151-a92834c45ee1;15/12/2025;10:12:34;15/12/2025 15:50:40;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
994ad8c8-854f-4086-b8f4-7dac523af3ba;15/12/2025;10:50:27;15/12/2025 15:52:36;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
d9d6beb2-9c75-40cf-9609-8b02a90a1cb7;15/12/2025;16:00:00;15/12/2025 16:14:06;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
d3dac914-4ea0-475d-9c78-6e02849e7e69;15/12/2025;16:29:57;15/12/2025 16:31:07;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,79;0,00;-19,79;;Não
715e9221-78ff-434f-a948-7011b20047ef;15/12/2025;16:42:02;15/12/2025 16:43:50;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
1653c1e9-1a07-4459-88ef-683a420cb63a;15/12/2025;17:09:06;15/12/2025 17:10:23;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 118+200, Magé - RJ;-18,34;0,00;-18,34;;Não
4b319295-348e-4367-bf9b-cb104703a910;15/12/2025;18:26:03;15/12/2025 18:58:20;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Rota 116;RJ-116, KM 002+000, Itaboraí - RJ;-9,60;0,00;-9,60;;Não
57a20676-e215-48c6-951e-6b1bfd52fab8;15/12/2025;19:05:04;15/12/2025 19:05:46;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
3a82ff3a-ecb3-4452-acb0-7dd2bde2defa;15/12/2025;19:24:19;15/12/2025 19:24:36;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
71eb2168-7491-47bb-b524-00d502ce0099;15/12/2025;19:43:51;15/12/2025 19:44:16;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
7e176bed-e8dd-4836-a50c-db7d1bb7fbf9;15/12/2025;17:40:49;15/12/2025 19:52:43;Pedágio;;;KQW4792;Passeio;FIAT;PALIO;"6790200000365350	";Tag;PALIO;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-4,56;0,00;-4,56;;Não
01410c47-bca3-46cb-a7fd-5568f256fe4b;15/12/2025;20:40:48;15/12/2025 20:41:05;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
25357e74-5f7b-4cea-a070-7e97b492480b;15/12/2025;22:12:29;15/12/2025 22:13:48;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 123+000, Campos dos Goytacazes - RJ;-7,50;0,00;-7,50;;Não
2508f457-edde-4d75-8683-ff56cdec16bf;16/12/2025;07:11:53;16/12/2025 07:27:08;Pedágio;;;KQW4792;Passeio;FIAT;PALIO;"6790200000365350	";Tag;PALIO;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-4,56;0,00;-4,56;;Não
655c59db-486d-487f-b378-8918de1be829;16/12/2025;08:05:52;16/12/2025 08:06:52;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-13,62;0,00;-13,62;;Não
035ca66c-e86f-41f2-8ab5-2f4f78e46a08;16/12/2025;08:51:38;16/12/2025 08:51:48;Pedágio;;;GCK9D18;Passeio;FIAT;PALIO WEEKEND;"6790100008630617	";Tag;FIAT PALIO WEEKEND;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 320+800, Guarapari - ES;-3,96;0,00;-3,96;;Não
87ce89c2-94b7-4d5a-bed9-f9806bb62461;16/12/2025;08:55:37;16/12/2025 08:56:37;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,79;0,00;-19,79;;Não
92dae467-d0e6-405d-9ac2-8a231f7fbccc;16/12/2025;10:02:33;16/12/2025 10:03:37;Pedágio;;;RMS4F05;Passeio;TOYOTA;/TOYOTA HILUX CDLOWM;"6790100000196997	";Tag;HILUX;;2 eixos rodagem simples;2 eixos rodagem simples;EPR Via Mineira;BR-040, KM 714+100, Barbacena - MG;-12,07;0,00;-12,07;;Não
31edc74e-4c8a-4e18-b142-ef84ee5409b5;16/12/2025;11:03:34;16/12/2025 11:04:34;Pedágio;;;RTG4I96;Passeio;FIAT;STRADA FREEDOM;"6790100005918593	";Tag;STRADA FREEDOM;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-493, KM 112+700, Itaguaí - RJ;-7,67;0,00;-7,67;;Não
d6a4352a-f436-4c11-98cd-a80e2b8cdc9b;16/12/2025;11:07:55;16/12/2025 11:09:44;Pedágio;;;RMS4F05;Passeio;TOYOTA;/TOYOTA HILUX CDLOWM;"6790100000196997	";Tag;HILUX;;2 eixos rodagem simples;2 eixos rodagem simples;EPR Via Mineira;BR-040, KM 642+850, Conselheiro Lafaiete - MG;-12,07;0,00;-12,07;;Não
967abdd9-74a0-4963-a23a-231ccfa27f53;16/12/2025;11:28:54;16/12/2025 11:29:24;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-493, KM 112+700, Itaguaí - RJ;-9,25;0,00;-9,25;;Não
e69fadb4-d00a-4189-b27f-27123d1007ca;16/12/2025;11:33:47;16/12/2025 11:35:04;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 118+200, Magé - RJ;-17,04;0,00;-17,04;;Não
d3a3f3f9-88eb-4d3a-a18c-9e3f065f09d1;16/12/2025;11:39:25;16/12/2025 11:40:35;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-13,62;0,00;-13,62;;Não
a83375e1-bd08-4410-ad19-422c1899b967;16/12/2025;12:32:48;16/12/2025 12:58:14;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Rota 116;RJ-116, KM 049+000, Cachoeiras de Macacu - RJ;-9,60;0,00;-9,60;;Não
9b3c716b-4277-4e2e-ba0d-3a37b6c76e3a;16/12/2025;13:37:55;16/12/2025 13:38:54;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
e1c1b98f-cca6-4574-90ad-ef2c6b569bbd;16/12/2025;14:40:38;16/12/2025 14:41:10;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
b9e14cae-fd6f-44e3-8efd-b3dc48812c7f;16/12/2025;15:22:26;16/12/2025 15:23:14;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
e72f78f5-4460-423c-8e65-73ce8d9c8332;16/12/2025;15:50:17;16/12/2025 15:50:35;Pedágio;;;RTG4I96;Passeio;FIAT;STRADA FREEDOM;"6790100005918593	";Tag;STRADA FREEDOM;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-493, KM 112+700, Itaguaí - RJ;-7,67;0,00;-7,67;;Não
a8bff951-9483-48e7-863c-a8d27f7eb96b;16/12/2025;15:52:33;16/12/2025 15:53:00;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-14,57;0,00;-14,57;;Não
996efc35-9556-45e6-bc3e-2cd8a464d5d2;16/12/2025;15:33:59;16/12/2025 15:53:22;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Rota 116;RJ-116, KM 090+000, Nova Friburgo - RJ;-9,60;0,00;-9,60;;Não
45b74776-8255-4042-ab94-567cdd1edf41;16/12/2025;17:26:38;16/12/2025 17:33:28;Pedágio;;;GCK9D18;Passeio;FIAT;PALIO WEEKEND;"6790100008630617	";Tag;FIAT PALIO WEEKEND;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 320+800, Guarapari - ES;-3,96;0,00;-3,96;;Não
7fd87f4f-9d32-4c9d-8e59-d7bba06ada80;16/12/2025;17:30:10;16/12/2025 17:56:41;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Rota 116;RJ-116, KM 049+000, Cachoeiras de Macacu - RJ;-9,60;0,00;-9,60;;Não
6222a319-dcb9-4e17-9742-0e57c135ff01;16/12/2025;18:11:58;16/12/2025 18:13:11;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-14,57;0,00;-14,57;;Não
2feed0cb-deb7-4299-a361-bfd5c729766e;16/12/2025;18:44:58;16/12/2025 18:46:13;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
f8be7ab4-abd7-4afb-81a5-f2f85267c352;16/12/2025;18:56:49;16/12/2025 18:57:03;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
1e3a1afc-9286-4dd5-813c-9e99235e19d1;16/12/2025;18:28:35;16/12/2025 18:58:26;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Rota 116;RJ-116, KM 002+000, Itaboraí - RJ;-9,60;0,00;-9,60;;Não
11783d91-5a20-43f9-b2df-47f65eca00cf;16/12/2025;17:53:24;16/12/2025 21:10:37;Pedágio;;;KQW4792;Passeio;FIAT;PALIO;"6790200000365350	";Tag;PALIO;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-4,10;0,00;-4,10;;Não
31acad94-4df2-44ca-ab4b-74e271a03d5b;17/12/2025;08:20:06;17/12/2025 08:22:43;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
82438f3b-7d59-4d05-816c-605d4c6b073d;17/12/2025;08:22:54;17/12/2025 08:24:02;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
81f690fe-6819-4612-b652-8bccecb83490;17/12/2025;09:36:40;17/12/2025 10:16:30;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
24f7196a-7696-4d38-92f9-4bab74e25767;17/12/2025;09:37:03;17/12/2025 10:16:36;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
cb24d4cb-d920-4576-9c2b-69a72a2872e9;17/12/2025;09:31:48;17/12/2025 10:21:23;Pedágio;;;PUC3186;Passeio;FIAT;UNO VIVACE 1.0;"6790100000821776	";Tag;UNO VIVACE;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-14,57;0,00;-14,57;;Não
648daaa7-18dc-4cf4-87f1-ab370222d286;17/12/2025;07:08:49;17/12/2025 10:32:24;Pedágio;;;KQW4792;Passeio;FIAT;PALIO;"6790200000365350	";Tag;PALIO;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-4,10;0,00;-4,10;;Não
b06c5e87-c450-4273-b2e8-9ebf4d86abf9;17/12/2025;10:21:05;17/12/2025 10:48:23;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
3772d34c-c69e-4153-a9aa-c81a05c0b496;17/12/2025;12:33:56;17/12/2025 12:36:01;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
62f47f57-d290-4794-a63a-ace0426c3bdc;17/12/2025;13:09:01;17/12/2025 13:10:17;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
d9b06f63-200e-45b5-87e5-a8a79fff9dbe;17/12/2025;14:21:10;17/12/2025 14:22:10;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
570544f2-4f81-4a0a-8b7f-8343ab03e5c4;17/12/2025;15:01:49;17/12/2025 15:02:42;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
e9800b42-8622-4f77-be5c-3a9860013bce;17/12/2025;15:38:46;17/12/2025 15:39:47;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
13b8f566-5832-4955-8751-93f78b951716;17/12/2025;17:08:40;17/12/2025 17:38:18;Pedágio;;;KQW4792;Passeio;FIAT;PALIO;"6790200000365350	";Tag;PALIO;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-3,70;0,00;-3,70;;Não
217f22c2-cd59-4242-90e1-e597f44f6528;17/12/2025;18:36:30;17/12/2025 18:48:24;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
e8fb9490-f574-46dc-8515-50977c359b76;18/12/2025;07:14:13;18/12/2025 07:34:23;Pedágio;;;KQW4792;Passeio;FIAT;PALIO;"6790200000365350	";Tag;PALIO;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-3,70;0,00;-3,70;;Não
2f8ed3c1-6796-4775-a0c2-4e45f96a9305;18/12/2025;08:25:04;18/12/2025 08:25:14;Pedágio;;;GCK9D18;Passeio;FIAT;PALIO WEEKEND;"6790100008630617	";Tag;FIAT PALIO WEEKEND;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 320+800, Guarapari - ES;-3,84;0,00;-3,84;;Não
2390acb2-b7f3-48b9-96bf-c27a16354307;18/12/2025;11:30:56;18/12/2025 11:31:34;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-13,62;0,00;-13,62;;Não
27d30566-d3d5-4d5c-9885-8d9f2799f5a0;18/12/2025;11:48:11;18/12/2025 11:48:30;Pedágio;;;PUC3186;Passeio;FIAT;UNO VIVACE 1.0;"6790100000821776	";Tag;UNO VIVACE;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,95;0,00;-19,95;;Não
15df0b10-fbbb-40c0-bb72-d9fa7bbb3df8;18/12/2025;12:40:47;18/12/2025 12:41:25;Pedágio;;;PUC3186;Passeio;FIAT;UNO VIVACE 1.0;"6790100000821776	";Tag;UNO VIVACE;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 045+500, Petrópolis - RJ;-19,95;0,00;-19,95;;Não
a7966849-b777-4812-b396-df78f8063a49;18/12/2025;14:36:41;18/12/2025 14:40:48;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-13,62;0,00;-13,62;;Não
0077a101-913a-4635-a0fc-beee875b01bb;18/12/2025;16:13:28;18/12/2025 16:21:24;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,79;0,00;-19,79;;Não
20c928ac-c658-46eb-8522-72d25e5c5b7f;18/12/2025;17:10:43;18/12/2025 17:26:32;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
5cca7337-88e0-483f-a161-f81668561dc3;18/12/2025;17:58:57;18/12/2025 18:09:48;Pedágio;;;GCK9D18;Passeio;FIAT;PALIO WEEKEND;"6790100008630617	";Tag;FIAT PALIO WEEKEND;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 320+800, Guarapari - ES;-3,84;0,00;-3,84;;Não
4a72bbdd-6002-4b61-9ca9-8fda15f19d20;18/12/2025;20:32:40;18/12/2025 20:33:08;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 123+000, Campos dos Goytacazes - RJ;-7,50;0,00;-7,50;;Não
ff89af28-e9f6-48c9-b0d0-56ea0d36a290;18/12/2025;22:25:56;18/12/2025 22:26:40;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
09ec7fce-4d00-4193-bc35-26f0dcd04e57;18/12/2025;23:12:19;18/12/2025 23:14:15;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
29156149-5a27-47e9-8fe2-61f5f24cff15;18/12/2025;23:54:50;18/12/2025 23:56:16;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
4a154e47-aa37-4714-8f7c-906493fd7366;19/12/2025;00:28:01;19/12/2025 00:41:57;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
42b774ed-d527-4e8b-b0a7-5b6321df5ec9;19/12/2025;00:55:52;19/12/2025 00:56:06;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,79;0,00;-19,79;;Não
2c463f72-2375-49fc-9a67-67edb22dffde;19/12/2025;08:40:34;19/12/2025 08:40:46;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
8198ad9e-a034-4492-bf3d-4392f98b48b3;19/12/2025;09:14:35;19/12/2025 09:19:05;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
46f6d72d-d252-497a-b06a-13b588ca97d1;19/12/2025;09:22:47;19/12/2025 09:24:42;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
0cb666a6-7808-42ac-9e93-13afeaad90e9;19/12/2025;10:16:45;19/12/2025 10:39:17;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
2747d1cd-34fd-46cf-b051-b189497f09e9;19/12/2025;10:21:49;19/12/2025 10:39:18;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
74f318da-35cd-48af-8310-3cd723547cca;19/12/2025;09:53:23;19/12/2025 10:42:29;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
00291ec8-f620-44e4-8e98-6e84283ebac4;19/12/2025;10:32:03;19/12/2025 10:46:35;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
4ef9a38c-8ec1-451a-a8e3-5fe31b47c957;19/12/2025;09:02:02;19/12/2025 10:48:15;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
